CPE,consumo_mean,consumo_std,consumo_min,consumo_max,consumo_median,consumo_q25,consumo_q75,n_registos,consumo_cv,consumo_iqr_norm,consumo_noite,consumo_manhã,consumo_tarde,consumo_h00,consumo_h01,consumo_h02,consumo_h03,consumo_h04,consumo_h05,consumo_h06,consumo_h07,consumo_h08,consumo_h09,consumo_h10,consumo_h11,consumo_h12,consumo_h13,consumo_h14,consumo_h15,consumo_h16,consumo_h17,consumo_h18,consumo_h19,consumo_h20,consumo_h21,consumo_h22,consumo_h23,consumo_seg,consumo_ter,consumo_qua,consumo_qui,consumo_sex,consumo_sab,consumo_dom,consumo_dias_uteis,consumo_fim_semana,racio_weekend_util,hora_pico,valor_pico,hora_vale,valor_vale,racio_pico_vale,consumo_pico_tarde,consumo_noturno,racio_dia_noite,variabilidade_intra_dia_mean,variabilidade_inter_dia,amplitude_diaria_mean
PT0002000107332489XW,0.11076338489798124,0.01822946596903431,0.0,0.368,0.112,0.112,0.112,55529,0.1645802535361716,0.0,0.11136109411552997,0.11023615916955018,0.11009342560553634,0.11172970675733108,0.11139273356401384,0.11107093425605535,0.11061937716262976,0.11031487889273356,0.11033564013840831,0.11067474048442906,0.11145847750865052,0.11082179930795849,0.10944982698961937,0.10959515570934257,0.11028719723183392,0.10980449826989619,0.10990484429065743,0.10987889273356401,0.10997404844290658,0.1100536332179931,0.11033217993079585,0.11041695501730103,0.11047923875432526,0.11091868512110728,0.11209861591695502,0.11343598615916956,0.11325605536332181,0.11014836199322205,0.10950536561018219,0.10975495857393924,0.11107250793650794,0.11100012708095057,0.11272671833312159,0.11117308899209238,0.11029180418734724,0.11194519510039147,1.0149910587212418,22.0,0.11343598615916956,9.0,0.10944982698961937,1.0364199677531536,0.10999134948096885,0.11091054512852866,0.9952552228468416,0.004736086952353915,0.01320662490266572,0.01877029360967185
PT0002000108315818YN,0.03714639321973596,0.15152094950788583,0.0,1.196,0.0,0.0,0.02,78699,4.079021847735743,0.5384102806884077,0.04999964411906759,0.009123170731707318,0.039476829268292685,0.081414649095924,0.030830280830280832,0.013471951219512196,0.010896341463414635,0.009948780487804877,0.010679268292682927,0.010308536585365853,0.009289024390243903,0.009157317073170732,0.009108536585365853,0.009248780487804878,0.009087804878048781,0.008847560975609755,0.009540243902439025,0.01501219512195122,0.01538658536585366,0.028935365853658537,0.08241585365853658,0.08557073170731708,0.08608780487804878,0.08577560975609756,0.08737317073170732,0.08658658536585366,0.08676219512195121,0.03609400035606196,0.03555401193338677,0.035767220063581774,0.035289110497729495,0.03793623085144282,0.039998218580208425,0.03939960805273472,0.03612744017352345,0.03969892664677326,1.098857999794495,21.0,0.08737317073170732,12.0,0.008847560975609755,9.87539627842867,0.026689634146341467,0.026206878564936576,1.3382581994665759,0.04468924721360794,0.0876358279713347,0.1069768574908648
PT0002000109837807PE,3.4952790679966497,3.017274831167341,0.0,13.0,2.0,1.0,6.0,78798,0.8632428977685948,1.4305009421939503,3.066057374968266,4.163317092976046,3.6852923264311817,2.418960244648318,1.663719512195122,1.6327649208282582,1.6361144945188795,1.612667478684531,1.4123020706455542,0.9223507917174177,1.0450669914738124,4.162911084043849,4.898599269183922,4.993605359317905,4.988428745432399,4.891291108404385,4.460109622411693,3.345006090133983,3.7158952496954933,3.3093788063337395,2.757917174177832,4.523447015834348,5.697929354445797,5.834652862362972,5.412606577344701,4.661997563946406,3.8821559074299636,3.768833481745325,3.7644701691896705,3.6711194229227893,3.9502403418194767,3.929290230652774,2.9138189845474614,2.482201218973589,3.816800826328537,2.6980482204362803,0.7068873496947943,20.0,5.834652862362972,6.0,0.9223507917174177,6.325850115549687,3.7465996751928543,1.7294214535867771,2.34757684309652,2.3510906397831346,1.6154194225329817,7.319951338199513
PT0002000109942242HZ,0.06487853805990657,0.16342136547216152,0.0,0.504,0.0,0.0,0.0,43668,2.5188817497901073,0.0,0.08491203958218801,0.03801135531135531,0.0517007326007326,0.0,0.0010947136563876651,0.0,0.030542857142857142,0.06796923076923077,0.05105494505494505,0.013936263736263735,0.00043516483516483517,0.0,0.0008945054945054946,0.04073626373626374,0.09315164835164835,0.09285054945054945,0.09275604395604396,0.09185934065934066,0.05259340659340659,2.1978021978021977e-05,0.0,0.07297362637362638,0.09962197802197802,0.0996153846153846,0.2538835164835165,0.3130945054945055,0.08757362637362637,0.06570961538461538,0.06416476999519154,0.06417377364539917,0.06443903220637719,0.06509907021481244,0.06511399711399711,0.06544987971130714,0.06471727144505705,0.06528191148171905,1.0087247194458957,22.0,0.3130945054945055,0.0,0.0,4.5160501259924075,0.05501355311355311,0.025110291103903438,2.5022849848935795,0.15792287578557535,0.030126462211105577,0.48950877192982456
PT0002000110090564GD,3.686096539500579,4.054519402922989,0.0,19.0,2.0,1.0,5.0,69961,1.0999493256550266,1.0851587735523474,3.7130887357373674,3.5665294924554183,3.7517146776406034,1.9782833505687694,1.2881705639614855,1.2911522633744856,1.2671467764060356,1.2719478737997256,1.260631001371742,1.25960219478738,1.2630315500685871,1.581275720164609,4.333676268861454,5.280864197530864,5.063786008230453,3.876543209876543,2.522633744855967,3.1848422496570645,4.025720164609053,4.108367626886145,3.2013031550068587,5.467421124828532,8.843621399176955,8.532235939643346,7.553840877914952,6.015089163237311,3.979766803840878,3.3457223001402525,3.8693233538990595,3.729085261997796,4.119379068602904,3.6220196353436185,4.053200992555832,3.067534015294468,3.7368769697091353,3.5605142970611596,0.9528047955344638,19.0,8.843621399176955,6.0,1.25960219478738,7.020963789817588,3.486568358481939,1.392888638247041,3.1453862995249255,3.450182336515668,1.4849873138354632,10.08904109589041
PT0002000110607652SB,5.443151204846176,5.735141389206402,0.0,35.0,2.0,1.0,9.0,67187,1.0536435923551526,1.4697368672906599,2.512400631196594,7.383630952380952,9.361904761904762,1.8787226408324362,1.8689285714285715,1.8489285714285715,1.8528571428571428,1.8214285714285714,1.8407142857142857,1.8292857142857142,2.5735714285714284,8.64,7.9675,8.154642857142857,8.075357142857143,8.890714285714285,9.696071428571429,10.0075,10.024642857142856,9.206785714285715,8.840714285714286,8.395714285714286,7.729285714285714,3.8175,1.8782142857142856,1.895,1.885,7.112199187415356,7.002500260443796,6.819631134729603,6.755416666666667,6.684380535584037,1.8789204959883297,1.8483017295269848,6.874833305550925,1.8636103151862464,0.27107716396287274,15.0,10.024642857142856,4.0,1.8214285714285714,5.503725490196078,9.444404761904762,1.8519299639482634,3.9056383830949586,3.971638944353882,3.0434123716703834,13.00713266761769
PT0002000112026362NN,0.008164111856604143,0.015034470033592408,0.0,0.068,0.004,0.0,0.004,81676,1.8415316078050388,0.4899491910763453,0.01167492897031449,0.001964943204073639,0.007345084214649432,0.020769775678866585,0.006388235294117647,0.0019670975323149236,0.001965922444183314,0.001964747356051704,0.001964747356051704,0.001965922444183314,0.001964747356051704,0.001964747356051704,0.001964747356051704,0.001964747356051704,0.001965922444183314,0.001964747356051704,0.001964747356051704,0.001964747356051704,0.001964747356051704,0.0022902467685076383,0.01590951821386604,0.0199764982373678,0.020069330199764982,0.02056169212690952,0.0207027027027027,0.020914218566392476,0.02090129259694477,0.0068960806079754085,0.00693620292083013,0.00762937660119556,0.010455101162290143,0.010161873600826588,0.007983465380640715,0.007119692439128578,0.008409534090714372,0.007549856328001029,0.8977734374532614,22.0,0.020914218566392476,4.0,0.001964747356051704,10.644736842105262,0.0043431257344300825,0.005836754276930979,1.2759639854214737,0.008949639075941975,0.008064458648892945,0.022929577464788735
PT0002000112171317NK,0.2418740413428818,0.2939935402698495,0.0,1.08,0.0,0.0,0.516,78756,1.2154819865645807,2.133341788706114,0.44515646258503405,0.05873516260162601,0.018076219512195124,0.5084518072289157,0.501,0.48304024390243905,0.46867317073170733,0.46653170731707316,0.4657341463414634,0.4254085365853658,0.2581548780487805,0.09196463414634147,0.0007292682926829268,0.0005158536585365854,0.0005719512195121951,0.00047439024390243903,0.00047439024390243903,0.00046707317073170734,0.0004609756097560976,0.00048292682926829266,0.03789634146341463,0.06867560975609756,0.1618451219512195,0.3711243902439024,0.46674024390243907,0.5106317073170732,0.5119926829268293,0.24051856468702698,0.2409796063131761,0.24219938189845475,0.24265064102564105,0.24285754985754984,0.24256420302760465,0.24134912718204488,0.24184106007318198,0.2419567192091905,1.0004782444138043,23.0,0.5119926829268293,15.0,0.0004609756097560976,1110.6719576719577,0.006709349593495935,0.48223851258693307,0.24443124824900145,0.24412113951573042,0.12244787124713293,0.5387673568818514
PT0002000112989585PH,14.165160699988562,7.879060720333344,0.0,89.0,15.0,6.0,19.0,43715,0.5562281210364035,0.9177446183162961,10.933394285714286,16.643864468864468,18.160347985347986,10.49435180204411,10.312224669603523,10.231318681318681,10.212637362637363,10.17032967032967,10.123626373626374,10.115384615384615,11.18131868131868,16.787362637362637,17.532417582417583,17.864835164835164,18.164835164835164,18.332417582417584,19.157692307692308,19.335164835164836,19.201098901098902,17.92912087912088,16.959340659340658,16.37967032967033,15.637912087912088,12.747252747252746,10.437912087912087,10.35989010989011,10.365934065934066,16.11181803721966,16.032857829780415,15.949663353638988,15.581704581864788,15.181789034947098,10.153759820426487,10.124799486685916,15.772084240174113,10.139283136877555,0.6428626034757741,14.0,19.335164835164836,6.0,10.115384615384615,1.9114611624117328,18.485805860805858,10.25741475992662,1.5705939453109108,4.343812865120271,6.097324628668729,14.151315789473685
PT0002000114685657JR,46.469106423119804,25.593228931012817,0.0,178.0,35.0,29.0,56.0,46644,0.5507579314733584,0.5810311856258693,33.247726882827244,62.213220164609055,57.15414951989026,31.339359504132233,30.889690721649483,30.89351851851852,31.32150205761317,31.692901234567902,31.814814814814813,33.12139917695473,40.157407407407405,56.443415637860085,69.77366255144032,69.60956790123457,70.77777777777777,66.51748971193416,61.13940329218107,61.29938271604938,60.468106995884774,59.45473251028807,51.56738683127572,48.99588477366255,41.48508230452675,38.47170781893004,34.73765432098765,31.703703703703702,31.488683127572017,52.91292051205716,53.746948496576366,53.85607977377586,53.547910064886075,51.427514346119,29.824950913759253,29.644810394319382,53.10187402706263,29.73489425981873,0.559959413949586,11.0,70.77777777777777,1.0,30.889690721649483,2.291307427308495,60.0744170096022,31.325297808549355,1.7238863677550282,16.135402673611274,15.798447771695853,51.37782340862423
PT0002000115031201VQ,6.151237587438243,9.52426529263006,0.0,57.0,2.0,1.0,7.0,81772,1.5483494430584261,0.9754134700068986,2.2573148057539876,9.64656690140845,10.439945226917057,2.0704599056603774,1.9521151586368977,1.9615610328638498,1.9474765258215962,1.9292840375586855,1.9240023474178405,1.948650234741784,2.470950704225352,5.257629107981221,10.34800469483568,11.822769953051644,13.88468309859155,14.095363849765258,13.320422535211268,12.69424882629108,11.25,9.96449530516432,8.72300469483568,6.6875,3.124706572769953,2.613556338028169,2.5651408450704225,2.6062206572769955,2.443368544600939,7.908966695132365,8.275234842015372,8.031172602271758,8.217353877937505,7.446482390424524,1.6071916638196104,1.59683895771038,7.976336126390103,1.602015974031521,0.2008460963337756,12.0,14.095363849765258,5.0,1.9240023474178405,7.326063748665548,11.674589201877936,1.9641498346598745,4.161187338312476,5.069458007892736,6.039138787623647,15.35873388042204
PT0002000115673389QK,13.677106598984771,11.58742566808647,0.0,67.0,11.0,4.0,20.0,78800,0.8472132306804265,1.1698380709548357,12.555975832656378,15.10343077547706,14.492133576938693,14.34474327628362,16.964634146341464,15.908647990255785,14.852618757612667,13.877588306942753,12.589220462850182,9.205542021924483,5.891595615103532,11.79872107186358,17.595919610231427,18.68483556638246,18.32429963459196,18.325213154689404,14.973507917174178,15.640986601705238,15.258526187576127,12.683922046285018,14.295066991473812,14.100791717417783,11.084348355663824,10.71985383678441,10.61510353227771,10.229293544457978,10.292021924482338,15.4764491140593,15.900881645738712,16.104906937394247,16.258500979170375,15.717160922611097,8.529359823399558,7.843857634902411,15.891597805955264,8.18663899682091,0.5151551843171506,10.0,18.68483556638246,7.0,5.891595615103532,3.1714389084143066,15.196203816483964,14.756242156714412,0.9284131739521373,6.778184193311897,8.40047264772041,23.742092457420924
PT0002000115673471CB,11.708176292179033,15.020669017767071,0.0,111.0,4.0,3.0,17.0,78801,1.282921322922064,1.1957455756240951,11.689487980097987,12.759135200974422,10.694579780755177,24.280513918629552,26.41737804878049,23.443430656934307,18.507612667478686,13.742691839220463,9.9068209500609,3.8462241169305726,6.117539585870889,11.32551766138855,14.651035322777101,15.451887941534714,13.725030450669914,15.28380024360536,12.54993909866017,13.076431181485992,12.327344701583435,9.491778319123021,9.028319123020706,7.693666260657735,5.251827040194884,4.414129110840438,4.284409257003654,3.451887941534714,2.7880633373934227,13.36025287151634,13.926625111308994,13.858160448757902,14.086263687349772,13.22461702885643,6.857105007506845,6.725827814569536,13.691218634801347,6.791460614623808,0.4960450048880801,1.0,26.41737804878049,23.0,2.7880633373934227,9.475171418981555,11.959602111246447,19.383074680184066,0.5111382031452357,10.279372279339512,7.555994428241603,37.22749391727494
PT0002000115700602GW,8.579053565310085,8.336134560687883,0.0,42.0,4.0,3.0,11.0,78801,0.9716846383143638,0.9325037941654167,4.052547406899703,14.610688185140074,11.59698538367844,3.643010094830223,3.747560975609756,3.760948905109489,3.7576126674786847,3.75700365408039,3.7506090133982948,3.7448233861144944,6.690621193666261,15.01613885505481,17.03380024360536,16.904080389768573,16.56151035322777,15.457978075517662,12.98721071863581,15.142813641900123,14.196711327649208,10.472898903775883,9.681181485992692,7.10109622411693,4.867235079171742,4.824299634591961,4.612058465286236,4.3964677222898905,3.7670523751522533,10.291158400854776,10.852626892252895,10.730097951914514,10.651504361758946,9.961079444246527,3.8091663723066054,3.8367184740374425,10.497319822627464,3.822942423172024,0.36418271404206365,9.0,17.03380024360536,0.0,3.643010094830223,4.6757488451042,12.989799025578565,3.7361242184178054,2.9324248828828785,5.720463951268194,4.300789473028542,17.496350364963504
PT0002000117822355RM,2.6124791022558114,1.748609253961309,0.0,10.228,1.612,1.316,4.368,43665,0.6693294704066447,1.1682390099751128,2.387130171821306,2.7042326007326007,2.971113919413919,1.9926655610834716,1.4224625550660792,1.2964967032967032,1.4535736263736263,1.425542857142857,1.3422,1.2918527472527472,1.4011736263736263,1.9678791208791209,3.1704373626373625,3.5114879120879117,3.200815384615385,2.973602197802198,2.159074725274725,2.4432681318681317,2.6858681318681317,3.0395912087912085,3.6657186813186815,3.833162637362637,3.9291494505494504,3.9300813186813186,3.996687912087912,3.741342857142857,2.8190021978021975,2.704794485411991,2.6988453277768873,2.8072401410708556,2.369232494792501,2.4573235011221546,2.6513394260060923,2.598678857876163,2.6074672052317753,2.6250154759040973,1.0067300062823847,21.0,3.996687912087912,6.0,1.2918527472527472,3.093764301378206,2.8278538461538463,1.4888235504937894,1.9814239628075825,1.6192327523713241,0.5676561250094924,4.597342105263158
PT0002000119303492KB,5.60941902078733,5.645569785707809,0.0,39.0,3.0,2.0,8.0,78798,1.0064446540339582,1.0696294888588744,3.2052551408987053,9.255633373934227,6.769336175395859,3.614678899082569,4.360975609756098,4.340438489646772,4.061205846528623,3.9467113276492083,3.4567600487210717,3.1443361753958587,6.827040194884288,8.776187576126675,10.03258221680877,9.902557856272837,9.484470158343484,10.510962241169306,8.7673568818514,7.9722898903775885,6.899208282582217,6.049025578562729,6.046894031668697,4.881242387332521,2.78836784409257,2.228380024360536,2.2137637028014616,2.213154689403167,2.097442143727162,6.710800463004185,7.086553873552983,7.100623330365093,7.070595566634025,6.6965001335826875,1.6898896247240618,2.964929328621908,6.933022278417894,2.327268712740119,0.33567881643547787,12.0,10.510962241169306,23.0,2.097442143727162,5.0113240418118465,7.707622817701989,3.963461703564057,1.6797920765015995,3.5682007984334816,3.5458197085999865,12.742092457420924
PT0002000120237616VJ,6.08387741108428,5.065222690998983,0.0,25.0,4.0,3.0,8.0,67086,0.8325648839949669,0.8218443045697219,3.1578099838969402,9.425011921793038,8.591738197424892,2.7243359655419956,2.597919655667145,2.5722460658082977,2.575107296137339,2.5647353361945635,2.7743204577968528,3.028612303290415,4.105150214592275,8.611945636623748,9.957796852646638,10.493919885550786,11.40414878397711,11.977110157367669,11.75178826895565,9.861230329041488,8.94170243204578,7.925965665236052,7.007153075822604,6.062589413447783,4.5275393419170245,4.071530758226038,3.780400572246066,3.4238197424892705,3.25,7.126471507448692,7.322740187309271,7.533677120606188,7.527771933515674,7.1886006043555275,3.009078716599608,2.978319223621722,7.339132622047079,2.9937045255173125,0.4079098552496642,12.0,11.977110157367669,4.0,2.5647353361945635,4.669920513178079,9.577491654744874,2.634777462857699,2.929767917596464,3.7565361722145085,2.4426149194625535,12.472857142857142
PT0002000120320157HF,0.07274933285892189,0.007581526146721277,0.0,0.368,0.072,0.068,0.076,78694,0.10421437350392812,0.10996664416859848,0.07174352977068185,0.07330569105691057,0.07420325203252032,0.0716685082872928,0.07149328449328449,0.0714060975609756,0.07131219512195122,0.0712560975609756,0.07114146341463415,0.07121341463414634,0.07245609756097561,0.0736670731707317,0.0742109756097561,0.07301463414634146,0.07324756097560976,0.07323780487804878,0.07327682926829268,0.07342317073170732,0.07386951219512196,0.07426463414634146,0.07518048780487804,0.07520487804878048,0.07399146341463415,0.07230853658536586,0.07170609756097561,0.0716390243902439,0.07178536585365854,0.07272099029299135,0.07251473862320777,0.07281047381546134,0.07307915590775532,0.07299064921186214,0.0724955468471678,0.07263462897526501,0.07282321091440173,0.07256537165158772,0.9964593807444567,18.0,0.07520487804878048,5.0,0.07114146341463415,1.0571173889193637,0.07387540650406504,0.0713796077398523,1.0281938426758237,0.00360100338640121,0.004649828746371982,0.014031668696711332
PT0002000123648159KR,6.022893110493522,6.390614847754729,0.0,36.0,3.0,1.0,10.0,78801,1.0610540035353666,1.4942984766439813,4.520980884928794,8.304811205846528,6.743656110434429,5.313168347082188,7.318292682926829,6.964981729598051,6.173873325213155,5.792021924482339,5.17904993909866,4.71863580998782,5.641595615103532,7.753045066991474,8.14190012180268,8.974116930572473,9.500609013398295,9.817600487210719,8.50213154689403,7.482034104750305,6.8800243605359315,6.913824604141291,6.080389768574909,4.6035322777101095,2.7649208282582216,2.4126065773447016,2.646772228989038,2.6056638246041413,2.3678440925700364,7.4535660226159735,7.4547640249332146,7.497729094309378,7.525589675122386,7.0092617330127345,2.482913907284768,2.7922628510863805,7.388200306300531,2.6375678897867267,0.3569973444733833,12.0,9.817600487210719,23.0,2.3678440925700364,4.146219135802469,7.612667478684531,6.1235646580668694,1.0495698286495354,4.041416165083992,4.392458182059335,14.371046228710462
PT0002000123801456QA,0.14389120540302452,0.2993864054238009,0.0,2.036,0.08,0.04,0.084,81732,2.080644224122317,0.3057865828336104,0.09676714607181293,0.16080434782608696,0.22130924402663535,0.06703019744483159,0.0665635294117647,0.06578260869565218,0.06541833137485312,0.06509635722679201,0.06448178613396005,0.06392596944770858,0.06376615746180964,0.06354406580493537,0.17347121034077556,0.2203325499412456,0.2215969447708578,0.2221151586368978,0.2205828437132785,0.22013866039952995,0.21886486486486487,0.22118801410105757,0.2221645123384254,0.2249165687426557,0.22735017626321974,0.22867450058754407,0.11229024676850763,0.06756521739130435,0.06734077555816687,0.14234657101375012,0.1408825380624309,0.1417839637947229,0.1462242878044582,0.14400413223140496,0.1461789065863108,0.1458686031610423,0.14304006026159008,0.14602315608919383,1.020854967637376,20.0,0.22867450058754407,8.0,0.06354406580493537,3.598675937569347,0.22084234234234235,0.06572880171464228,2.781241221391891,0.08922054441188398,0.2036428707480207,0.20562910798122058
PT0002000125379984SH,4.752447512469808,4.82439327942597,0.0,63.0,2.0,1.0,8.0,69969,1.015138676811766,1.472925262537441,4.009920805100495,5.456675811614083,5.532636031092821,3.202475077346167,1.3342503438789546,1.3041838134430728,1.1279149519890261,1.1502057613168724,1.1303155006858712,1.0606995884773662,1.3919753086419753,5.47599451303155,7.005829903978052,6.9420438957476,6.473593964334705,5.450617283950617,4.4211248285322355,3.8165294924554183,4.635802469135802,5.8765432098765435,6.791495198902607,7.654320987654321,8.512688614540467,8.465363511659808,7.760631001371742,7.116941015089163,5.944101508916324,4.527997595913052,4.772810034392069,5.21370604147881,5.136436436436436,5.080645161290323,4.943832489828322,3.6,4.946670145718759,4.272149699707152,0.8636415151725065,19.0,8.512688614540467,6.0,1.0606995884773662,8.025541545425154,5.165352080475537,1.5415575747766603,3.719259957967404,3.870883312147453,2.1330567577728456,12.789041095890411
PT0002000131605602FL,1.3286628044855506,1.588832761027943,0.0,4.684,0.0,0.0,3.2,29517,1.195813381441899,2.408436504127937,2.51410621744131,0.1665613463626493,0.11263735070575462,2.8100581304006287,2.816156351791531,2.8241302931596093,2.8270358306188923,2.8098534201954397,2.811358306188925,2.2666482084690553,0.9346091205211726,0.06475895765472313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12515309446254072,0.550671009771987,1.072912052117264,1.6215895765472315,2.6613973941368076,2.828778501628664,2.8085114006514655,1.2735037878787878,1.3539228036940563,1.3248584950307618,1.3572161970163392,1.346259892296886,1.3228246124031007,1.321736617716722,1.3311828790097795,1.322274491017964,0.9933079157399904,22.0,2.828778501628664,9.0,0.0,4.5160501259924075,0.02085884907709012,2.8164320553925037,0.20632797167693945,1.384532679123784,0.587174731655893,2.9806472491909384
PT0002000133505542CK,0.11327911845730028,0.013813686471718422,0.0,0.236,0.116,0.112,0.116,81675,0.12194380270469167,0.03531100925284631,0.1149516741372131,0.11207853505679594,0.11113631022326674,0.11480720401535283,0.11600235294117647,0.11676028202115159,0.11709283196239718,0.1172126909518214,0.11669095182138661,0.11573795534665099,0.1138801410105758,0.11245945945945947,0.11156521739130436,0.11154289071680376,0.11153701527614572,0.11148648648648649,0.11136427732079907,0.111117508813161,0.1112608695652174,0.11118096357226794,0.11102937720329026,0.11086486486486487,0.11123031727379554,0.11222914218566393,0.11341245593419508,0.11400235017626323,0.11424206815511163,0.11204918452736744,0.11320297156519511,0.11392364847553164,0.11393526170798898,0.11364657251119531,0.11330186891740592,0.11290286202477574,0.11335005740331397,0.11310156115971864,0.9978077095919665,4.0,0.1172126909518214,18.0,0.11086486486486487,1.0572573294045322,0.11123991382687037,0.11642771895221433,0.9619159845196177,0.003321674741078047,0.012856038898223555,0.012619718309859154
PT0002000133685986TF,0.07976364475270513,0.09889701408582757,0.0,8.0,0.0,0.0,0.192,67187,1.2398758155102179,2.4071116684206992,0.1414866466192277,0.011357619047619047,0.024771428571428573,0.14439325439540726,0.14153285714285715,0.14150142857142858,0.14146,0.14142,0.14137857142857144,0.14012428571428573,0.06673714285714286,0.0005742857142857144,0.00033,0.00034285714285714285,7.571428571428571e-05,8.571428571428571e-05,7.857142857142857e-05,7.428571428571429e-05,7.428571428571429e-05,7.000000000000001e-05,0.03884428571428571,0.10948714285714287,0.14106857142857143,0.14099142857142857,0.14068,0.14157142857142857,0.14173142857142856,0.08030176096696885,0.07959954161891863,0.07959949989581162,0.07969967718421327,0.07965694039182994,0.07974364318466028,0.07974453011043968,0.07977146667222304,0.07974408669375846,0.9996567697748735,0.0,0.14439325439540726,16.0,7.000000000000001e-05,2062.7607770772465,0.006537857142857143,0.1419476852563774,0.343277247714728,0.07127786500552025,0.04756393394814472,0.1553552068473609
PT0002000201936109ME,0.25959732627880205,1.2814474016384148,0.0,30.0,0.0,0.0,0.0,49519,4.936288905619032,0.0,0.20084037008605712,0.43435077519379844,0.20227713178294573,0.23305704534373475,0.19320388349514564,0.14437984496124032,0.11288759689922481,0.0876937984496124,0.08381782945736434,0.15455426356589147,0.4021317829457364,0.4263565891472868,0.4307170542635659,0.4491279069767442,0.44573643410852715,0.45203488372093026,0.2693798449612403,0.15503875968992248,0.16618217054263565,0.18604651162790697,0.20687984496124032,0.23013565891472867,0.26695736434108525,0.2863372093023256,0.2931201550387597,0.2916666666666667,0.2625968992248062,0.07836140451041965,0.0393891822463251,0.05238698774820448,0.7639690358902181,0.2256020278833967,0.3162934797915786,0.3355874894336433,0.23292751981879956,0.3259384463694626,1.3993127416761175,12.0,0.45203488372093026,5.0,0.08381782945736434,5.39306358381503,0.23926033591731266,0.14250666643438706,2.1142591758716476,0.3005730402301496,0.95333719226959,1.0502901353965184
